,15.08_시군구,15.08_합물특,15.09_시군구,15.09_합물특,15.10_시군구,15.10_합물특,15.11_시군구,15.11_합물특,15.12_시군구,15.12_합물특,16.01_시군구,16.01_합물특,16.02_시군구,16.02_합물특,16.03_시군구,16.03_합물특,16.04_시군구,16.04_합물특,16.05_시군구,16.05_합물특,16.06_시군구,16.06_합물특,16.07_시군구,16.07_합물특,16.08_시군구,16.08_합물특,16.09_시군구,16.09_합물특,16.10_시군구,16.10_합물특,16.11_시군구,16.11_합물특,16.12_시군구,16.12_합물특,17.01_시군구,17.01_합물특,17.02_시군구,17.02_합물특,17.03_시군구,17.03_합물특,17.04_시군구,17.04_합물특,17.05_시군구,17.05_합물특,17.06_시군구,17.06_합물특,17.07_시군구,17.07_합물특,17.08_시군구,17.08_합물특,17.09_시군구,17.09_합물특,17.10_시군구,17.10_합물특,17.11_시군구,17.11_합물특,17.12_시군구,17.12_합물특,18.01_시군구,18.01_합물특,18.02_시군구,18.02_합물특,18.03_시군구,18.03_합물특,18.04_시군구,18.04_합물특,18.05_시군구,18.05_합물특,18.06_시군구,18.06_합물특,18.07_시군구,18.07_합물특,18.08_시군구,18.08_합물특,18.09_시군구,18.09_합물특,18.10_시군구,18.10_합물특,18.11_시군구,18.11_합물특,18.12_시군구,18.12_합물특,19.01_시군구,19.01_합물특,19.02_시군구,19.02_합물특,19.03_시군구,19.03_합물특,19.04_시군구,19.04_합물특,19.05_시군구,19.05_합물특,19.06_시군구,19.06_합물특,19.07_시군구,19.07_합물특,19.08_시군구,19.08_합물특,19.09_시군구,19.09_합물특,19.10_시군구,19.10_합물특,19.11_시군구,19.11_합물특,19.12_시군구,19.12_합물특,20.01_시군구,20.01_합물특,20.02_시군구,20.02_합물특,20.03_시군구,20.03_합물특,20.04_시군구,20.04_합물특,20.05_시군구,20.05_합물특,20.06_시군구,20.06_합물특
156,청원,29,청원,26,청원,26,청원,26,청원,26,청원,25,청원,24,청원,24,청원,24,청원,24,청원,24,진천,10094,청주 서원,17462.0,청주 서원,17410.0,청주 서원,17235.0,청주 서원,17197.0,청주 서원,17095.0,청주 서원,17139.0,청주 서원,17119.0,청주 서원,17135.0,청주 서원,17126.0,청주 서원,17109.0,청주 서원,17049.0,청주 서원,17046.0,청주 서원,16964.0,청주 서원,16981.0,청주 서원,16930.0,청주 서원,16915.0,청주 서원,16902.0,청주 서원,16904.0,청주 서원,16915.0,청주 서원,16882.0,청주 서원,16858.0,청주 서원,16911.0,청주 서원,16932.0,청주 서원,16944.0,청주 서원,17010.0,청주 서원,17002.0,청주 서원,16973.0,청주 서원,16939.0,청주 서원,16918.0,청주 서원,17002.0,청주 서원,16978.0,청주 서원,16902.0,청주 서원,16807.0,청주 서원,16812.0,청주 서원,16794.0,청주 서원,16773.0,청주 서원,16790.0,청주 서원,16792.0,청주 서원,16753.0,청주 서원,16736.0,청주 서원,16607.0,청주 서원,16576.0,청주 서원,16625.0,청주 서원,16651.0,청주 서원,16558.0,청주 서원,16548.0,청주 서원,16511.0
157,청주 상당,15933,청주 상당,15934,청주 상당,15923,청주 상당,15934,청주 상당,15923,청주 상당,15909,청주 상당,15888,청주 상당,15841,청주 상당,15834,청주 상당,15787,청주 상당,15796,청원,23,청주 청원,18279.0,청주 청원,18307.0,청주 청원,18358.0,청주 청원,18464.0,청주 청원,18545.0,청주 청원,18622.0,청주 청원,18669.0,청주 청원,18661.0,청주 청원,18673.0,청주 청원,18724.0,청주 청원,18781.0,청주 청원,18861.0,청주 청원,18877.0,청주 청원,18947.0,청주 청원,18944.0,청주 청원,19008.0,청주 청원,18993.0,청주 청원,19053.0,청주 청원,19089.0,청주 청원,19122.0,청주 청원,19185.0,청주 청원,19244.0,청주 청원,19299.0,청주 청원,19332.0,청주 청원,19330.0,청주 청원,19441.0,청주 청원,19487.0,청주 청원,19529.0,청주 청원,19567.0,청주 청원,19738.0,청주 청원,19774.0,청주 청원,19765.0,청주 청원,19695.0,청주 청원,19686.0,청주 청원,19701.0,청주 청원,19712.0,청주 청원,19635.0,청주 청원,19671.0,청주 청원,19600.0,청주 청원,19492.0,청주 청원,19344.0,청주 청원,19308.0,청주 청원,19327.0,청주 청원,19304.0,청주 청원,19237.0,청주 청원,19230.0,청주 청원,19214.0
158,청주 서원,17507,청주 서원,17437,청주 서원,17394,청주 서원,17398,청주 서원,17324,청주 서원,17319,청주 서원,17292,청주 서원,17402,청주 서원,17416,청주 서원,17472,청주 서원,17499,청주 상당,15808,청주 흥덕,21803.0,청주 흥덕,21860.0,청주 흥덕,21848.0,청주 흥덕,21829.0,청주 흥덕,21800.0,청주 흥덕,21808.0,청주 흥덕,21864.0,청주 흥덕,21900.0,청주 흥덕,21918.0,청주 흥덕,21877.0,청주 흥덕,21950.0,청주 흥덕,21940.0,청주 흥덕,21994.0,청주 흥덕,21987.0,청주 흥덕,21977.0,청주 흥덕,21952.0,청주 흥덕,21932.0,청주 흥덕,21918.0,청주 흥덕,21985.0,청주 흥덕,21944.0,청주 흥덕,21966.0,청주 흥덕,22007.0,청주 흥덕,22068.0,청주 흥덕,22087.0,청주 흥덕,22113.0,청주 흥덕,22104.0,청주 흥덕,22094.0,청주 흥덕,22118.0,청주 흥덕,22131.0,청주 흥덕,22147.0,청주 흥덕,22207.0,청주 흥덕,22148.0,청주 흥덕,22182.0,청주 흥덕,22140.0,청주 흥덕,22179.0,청주 흥덕,22202.0,청주 흥덕,22260.0,청주 흥덕,22218.0,청주 흥덕,22289.0,청주 흥덕,22270.0,청주 흥덕,22120.0,청주 흥덕,22122.0,청주 흥덕,22143.0,청주 흥덕,22135.0,청주 흥덕,22068.0,청주 흥덕,22114.0,청주 흥덕,22151.0
159,청주 청원,17659,청주 청원,17719,청주 청원,17825,청주 청원,17942,청주 청원,18040,청주 청원,18030,청주 청원,18041,청주 청원,18024,청주 청원,18031,청주 청원,18038,청주 청원,18065,청주 서원,17518,충주,25144.0,충주,25160.0,충주,25117.0,충주,25158.0,충주,25127.0,충주,25201.0,충주,25154.0,충주,25191.0,충주,25232.0,충주,25244.0,충주,25304.0,충주,25326.0,충주,25349.0,충주,25380.0,충주,25393.0,충주,25416.0,충주,25434.0,충주,25513.0,충주,25398.0,충주,25450.0,충주,25535.0,충주,25576.0,충주,25611.0,충주,25633.0,충주,25644.0,충주,25715.0,충주,25710.0,충주,25692.0,충주,25703.0,충주,25791.0,충주,25870.0,충주,25658.0,충주,25758.0,충주,25855.0,충주,25865.0,충주,25899.0,충주,25952.0,충주,26019.0,충주,25840.0,충주,25718.0,충주,25622.0,충주,25658.0,충주,25748.0,충주,25640.0,충주,25683.0,충주,25718.0,충주,25803.0
160,청주 흥덕,21770,청주 흥덕,21791,청주 흥덕,21764,청주 흥덕,21761,청주 흥덕,21708,청주 흥덕,21762,청주 흥덕,21777,청주 흥덕,21844,청주 흥덕,21849,청주 흥덕,21795,청주 흥덕,21827,청주 청원,18222,계,186497.0,계,186653.0,계,186666.0,계,186909.0,계,186878.0,계,187268.0,계,187461.0,계,187717.0,계,188022.0,계,188115.0,계,188343.0,계,188593.0,계,188778.0,계,189078.0,계,189157.0,계,189276.0,계,189237.0,계,189602.0,계,189572.0,계,189638.0,계,190080.0,계,190516.0,계,190915.0,계,191276.0,계,191357.0,계,191715.0,계,191771.0,계,192009.0,계,192239.0,계,193132.0,계,193518.0,계,192990.0,계,192820.0,계,192948.0,계,193142.0,계,193430.0,계,193727.0,계,193858.0,계,193495.0,계,192945.0,계,192182.0,계,192288.0,계,192646.0,계,192407.0,계,192255.0,계,192391.0,계,192817.0
161,충주,24835,충주,24845,충주,24885,충주,24910,충주,24886,충주,24949,충주,24919,충주,24971,충주,25022,충주,25081,충주,25166,청주 흥덕,21783,계룡,2935.0,계룡,2936.0,계룡,2955.0,계룡,2972.0,계룡,2969.0,계룡,2993.0,계룡,3012.0,계룡,3031.0,계룡,3031.0,계룡,3046.0,계룡,3057.0,계룡,3092.0,계룡,3106.0,계룡,3106.0,계룡,3103.0,계룡,3090.0,계룡,3122.0,계룡,3106.0,계룡,3117.0,계룡,3102.0,계룡,3086.0,계룡,3095.0,계룡,3093.0,계룡,3100.0,계룡,3101.0,계룡,3138.0,계룡,3125.0,계룡,3134.0,계룡,3153.0,계룡,3152.0,계룡,3155.0,계룡,3170.0,계룡,3160.0,계룡,3168.0,계룡,3157.0,계룡,3152.0,계룡,3152.0,계룡,3158.0,계룡,3145.0,계룡,3120.0,계룡,3143.0,계룡,3137.0,계룡,3135.0,계룡,3128.0,계룡,3106.0,계룡,3100.0,계룡,3114.0
162,계,183346,계,183558,계,183777,계,184063,계,184086,계,184486,계,184645,계,185047,계,185331,계,185613,계,186041,충주,25177,공주,15537.0,공주,15506.0,공주,15508.0,공주,15483.0,공주,15522.0,공주,15530.0,공주,15570.0,공주,15587.0,공주,15594.0,공주,15604.0,공주,15673.0,공주,15657.0,공주,15687.0,공주,15690.0,공주,15676.0,공주,15640.0,공주,15639.0,공주,15631.0,공주,15617.0,공주,15613.0,공주,15648.0,공주,15637.0,공주,15648.0,공주,15672.0,공주,15714.0,공주,15710.0,공주,15652.0,공주,15783.0,공주,15775.0,공주,15838.0,공주,15837.0,공주,15819.0,공주,15865.0,공주,15890.0,공주,15934.0,공주,16018.0,공주,16022.0,공주,16056.0,공주,15961.0,공주,15931.0,공주,15896.0,공주,15914.0,공주,15938.0,공주,15898.0,공주,15889.0,공주,15886.0,공주,15928.0
163,계룡,2814,계룡,2830,계룡,2845,계룡,2875,계룡,2860,계룡,2878,계룡,2879,계룡,2884,계룡,2895,계룡,2906,계룡,2910,계,186446,금산,10377.0,금산,10419.0,금산,10415.0,금산,10422.0,금산,10457.0,금산,10487.0,금산,10454.0,금산,10497.0,금산,10478.0,금산,10439.0,금산,10458.0,금산,10449.0,금산,10448.0,금산,10468.0,금산,10440.0,금산,10465.0,금산,10468.0,금산,10495.0,금산,10549.0,금산,10534.0,금산,10503.0,금산,10523.0,금산,10558.0,금산,10570.0,금산,10614.0,금산,10625.0,금산,10611.0,금산,10600.0,금산,10593.0,금산,10585.0,금산,10610.0,금산,10628.0,금산,10594.0,금산,10565.0,금산,10596.0,금산,10621.0,금산,10617.0,금산,10650.0,금산,10642.0,금산,10594.0,금산,10554.0,금산,10605.0,금산,10652.0,금산,10623.0,금산,10630.0,금산,10638.0,금산,10605.0
164,공주,15335,공주,15361,공주,15386,공주,15359,공주,15348,공주,15396,공주,15398,공주,15444,공주,15478,공주,15543,공주,15537,계룡,2925,논산,19323.0,논산,19315.0,논산,19328.0,논산,19329.0,논산,19281.0,논산,19304.0,논산,19321.0,논산,19329.0,논산,19359.0,논산,19384.0,논산,19373.0,논산,19397.0,논산,19381.0,논산,19372.0,논산,19377.0,논산,19381.0,논산,19404.0,논산,19396.0,논산,19380.0,논산,19433.0,논산,19410.0,논산,19449.0,논산,19456.0,논산,19483.0,논산,19503.0,논산,19508.0,논산,19440.0,논산,19466.0,논산,19464.0,논산,19566.0,논산,19608.0,논산,19581.0,논산,19624.0,논산,19615.0,논산,19606.0,논산,19655.0,논산,19647.0,논산,19729.0,논산,19808.0,논산,19767.0,논산,19665.0,논산,19655.0,논산,19719.0,논산,19678.0,논산,19616.0,논산,19604.0,논산,19633.0
165,금산,10056,금산,10094,금산,10101,금산,10124,금산,10134,금산,10182,금산,10204,금산,10210,금산,10266,금산,10298,금산,10320,공주,15535,당진,22941.0,당진,22973.0,당진,22995.0,당진,22997.0,당진,23051.0,당진,23162.0,당진,23173.0,당진,23189.0,당진,23208.0,당진,23295.0,당진,23339.0,당진,23427.0,당진,23464.0,당진,23547.0,당진,23564.0,당진,23631.0,당진,23574.0,당진,23571.0,당진,23654.0,당진,23754.0,당진,23683.0,당진,23714.0,당진,23702.0,당진,23795.0,당진,23794.0,당진,23851.0,당진,23948.0,당진,23915.0,당진,23932.0,당진,24007.0,당진,24045.0,당진,24060.0,당진,24073.0,당진,24076.0,당진,24092.0,당진,24096.0,당진,24123.0,당진,24148.0,당진,24178.0,당진,24057.0,당진,24074.0,당진,24117.0,당진,24228.0,당진,24252.0,당진,24146.0,당진,24154.0,당진,24193.0
166,논산,19040,논산,19050,논산,19095,논산,19140,논산,19103,논산,19137,논산,19163,논산,19230,논산,19287,논산,19336,논산,19303,금산,10335,보령,14754.0,보령,14764.0,보령,14778.0,보령,14771.0,보령,14746.0,보령,14726.0,보령,14731.0,보령,14740.0,보령,14763.0,보령,14810.0,보령,14828.0,보령,14849.0,보령,14838.0,보령,14855.0,보령,14858.0,보령,14849.0,보령,14849.0,보령,14865.0,보령,14902.0,보령,14931.0,보령,14871.0,보령,14919.0,보령,14958.0,보령,15004.0,보령,15054.0,보령,15101.0,보령,15107.0,보령,15068.0,보령,15100.0,보령,15173.0,보령,15224.0,보령,15255.0,보령,15181.0,보령,15206.0,보령,15213.0,보령,15268.0,보령,15296.0,보령,15304.0,보령,15242.0,보령,15194.0,보령,15189.0,보령,15192.0,보령,15244.0,보령,15266.0,보령,15165.0,보령,15188.0,보령,15253.0
167,당진,22419,당진,22503,당진,22588,당진,22590,당진,22614,당진,22668,당진,22702,당진,22772,당진,22753,당진,22774,당진,22814,논산,19283,부여,12881.0,부여,12896.0,부여,12895.0,부여,12919.0,부여,12902.0,부여,12930.0,부여,12932.0,부여,12960.0,부여,12973.0,부여,12994.0,부여,13020.0,부여,13045.0,부여,13025.0,부여,13059.0,부여,13072.0,부여,13078.0,부여,13070.0,부여,13082.0,부여,13093.0,부여,13080.0,부여,13083.0,부여,13118.0,부여,13134.0,부여,13146.0,부여,13198.0,부여,13217.0,부여,13204.0,부여,13176.0,부여,13154.0,부여,13200.0,부여,13219.0,부여,13261.0,부여,13195.0,부여,13214.0,부여,13210.0,부여,13231.0,부여,13239.0,부여,13258.0,부여,13222.0,부여,13207.0,부여,13165.0,부여,13195.0,부여,13268.0,부여,13324.0,부여,13284.0,부여,13369.0,부여,13404.0
168,보령,14443,보령,14458,보령,14495,보령,14497,보령,14527,보령,14566,보령,14595,보령,14682,보령,14700,보령,14757,보령,14742,당진,22891,서산,22343.0,서산,22321.0,서산,22379.0,서산,22424.0,서산,22411.0,서산,22463.0,서산,22512.0,서산,22546.0,서산,22535.0,서산,22573.0,서산,22606.0,서산,22669.0,서산,22755.0,서산,22781.0,서산,22780.0,서산,22805.0,서산,22798.0,서산,22899.0,서산,22951.0,서산,22982.0,서산,23036.0,서산,23081.0,서산,23125.0,서산,23213.0,서산,23227.0,서산,23223.0,서산,23223.0,서산,23306.0,서산,23391.0,서산,23458.0,서산,23538.0,서산,23509.0,서산,23524.0,서산,23562.0,서산,23610.0,서산,23675.0,서산,23723.0,서산,23751.0,서산,23573.0,서산,23496.0,서산,23538.0,서산,23599.0,서산,23637.0,서산,23751.0,서산,23625.0,서산,23669.0,서산,23753.0
169,부여,12663,부여,12704,부여,12713,부여,12704,부여,12695,부여,12706,부여,12726,부여,12748,부여,12794,부여,12811,부여,12841,보령,14738,서천,9051.0,서천,9035.0,서천,9051.0,서천,9079.0,서천,9052.0,서천,9071.0,서천,9113.0,서천,9122.0,서천,9144.0,서천,9158.0,서천,9177.0,서천,9171.0,서천,9180.0,서천,9182.0,서천,9207.0,서천,9208.0,서천,9218.0,서천,9208.0,서천,9152.0,서천,9132.0,서천,9124.0,서천,9131.0,서천,9149.0,서천,9199.0,서천,9209.0,서천,9230.0,서천,9217.0,서천,9193.0,서천,9199.0,서천,9220.0,서천,9231.0,서천,9196.0,서천,9210.0,서천,9219.0,서천,9237.0,서천,9225.0,서천,9230.0,서천,9241.0,서천,9241.0,서천,9229.0,서천,9215.0,서천,9254.0,서천,9281.0,서천,9251.0,서천,9243.0,서천,9238.0,서천,9262.0
170,서산,21989,서산,22015,서산,22039,서산,22089,서산,22108,서산,22110,서산,22166,서산,22219,서산,22262,서산,22290,서산,22300,부여,12874,아산,29916.0,아산,29962.0,아산,29956.0,아산,30110.0,아산,30146.0,아산,30205.0,아산,30258.0,아산,30416.0,아산,30573.0,아산,30663.0,아산,30742.0,아산,30816.0,아산,30889.0,아산,31009.0,아산,31001.0,아산,31074.0,아산,31087.0,아산,31199.0,아산,31206.0,아산,31199.0,아산,31280.0,아산,31306.0,아산,31390.0,아산,31500.0,아산,31549.0,아산,31575.0,아산,31670.0,아산,31685.0,아산,31750.0,아산,31860.0,아산,31960.0,아산,32013.0,아산,31957.0,아산,32067.0,아산,32112.0,아산,32121.0,아산,32110.0,아산,32165.0,아산,32252.0,아산,32295.0,아산,32172.0,아산,32163.0,아산,32171.0,아산,32226.0,아산,32095.0,아산,32094.0,아산,32003.0
171,서천,8805,서천,8846,서천,8858,서천,8886,서천,8875,서천,8912,서천,8946,서천,8974,서천,8996,서천,9023,서천,9028,서산,22358,연기,36.0,연기,36.0,연기,36.0,연기,36.0,연기,35.0,연기,35.0,연기,35.0,연기,35.0,연기,35.0,연기,35.0,연기,35.0,연기,35.0,연기,35.0,연기,34.0,연기,34.0,연기,34.0,연기,33.0,연기,33.0,연기,33.0,연기,33.0,연기,33.0,연기,33.0,연기,33.0,연기,33.0,연기,33.0,연기,33.0,연기,33.0,연기,33.0,연기,33.0,연기,28.0,연기,28.0,연기,28.0,연기,14063.0,연기,14092.0,연기,14131.0,연기,14159.0,연기,14169.0,연기,14187.0,연기,14095.0,연기,14058.0,연기,14061.0,연기,14057.0,연기,14066.0,연기,14070.0,연기,14129.0,연기,14165.0,연기,14177.0
172,아산,29167,아산,29235,아산,29287,아산,29347,아산,29361,아산,29416,아산,29480,아산,29574,아산,29720,아산,29818,아산,29907,서천,9049,예산,13543.0,예산,13551.0,예산,13562.0,예산,13558.0,예산,13600.0,예산,13609.0,예산,13587.0,예산,13587.0,예산,13652.0,예산,13652.0,예산,13692.0,예산,13735.0,예산,13768.0,예산,13772.0,예산,13775.0,예산,13778.0,예산,13776.0,예산,13797.0,예산,13868.0,예산,13871.0,예산,13913.0,예산,13965.0,예산,13995.0,예산,14006.0,예산,14016.0,예산,14077.0,예산,14065.0,예산,14046.0,예산,14043.0,예산,14042.0,예산,14086.0,예산,14040.0,예산,26390.0,예산,26297.0,예산,26353.0,예산,26387.0,예산,26391.0,예산,26362.0,예산,26317.0,예산,26224.0,예산,26236.0,예산,26337.0,예산,26410.0,예산,26423.0,예산,26288.0,예산,26211.0,예산,26217.0
173,연기,38,연기,38,연기,38,연기,38,연기,37,연기,37,연기,37,연기,37,연기,37,연기,36,연기,36,아산,29964,천안 동남,25804.0,천안 동남,25778.0,천안 동남,25829.0,천안 동남,25886.0,천안 동남,25654.0,천안 동남,25751.0,천안 동남,25749.0,천안 동남,25704.0,천안 동남,25671.0,천안 동남,25700.0,천안 동남,25708.0,천안 동남,25745.0,천안 동남,25696.0,천안 동남,25703.0,천안 동남,25835.0,천안 동남,25984.0,천안 동남,26046.0,천안 동남,26088.0,천안 동남,26127.0,천안 동남,26137.0,천안 동남,26172.0,천안 동남,26145.0,천안 동남,26225.0,천안 동남,26289.0,천안 동남,26288.0,천안 동남,26390.0,천안 동남,26414.0,천안 동남,26515.0,천안 동남,26541.0,천안 동남,26590.0,천안 동남,26542.0,천안 동남,26505.0,천안 동남,28565.0,천안 동남,28530.0,천안 동남,28558.0,천안 동남,28653.0,천안 동남,28588.0,천안 동남,28616.0,천안 동남,28587.0,천안 동남,28584.0,천안 동남,28603.0,천안 동남,28708.0,천안 동남,28721.0,천안 동남,28770.0,천안 동남,28635.0,천안 동남,28626.0,천안 동남,28754.0
174,예산,13453,예산,13453,예산,13502,예산,13523,예산,13496,예산,13519,예산,13507,예산,13529,예산,13578,예산,13548,예산,13571,연기,36,천안 서북,27259.0,천안 서북,27371.0,천안 서북,27401.0,천안 서북,27406.0,천안 서북,27557.0,천안 서북,27572.0,천안 서북,27692.0,천안 서북,27793.0,천안 서북,27888.0,천안 서북,27925.0,천안 서북,27938.0,천안 서북,27944.0,천안 서북,27991.0,천안 서북,28116.0,천안 서북,28108.0,천안 서북,28177.0,천안 서북,28218.0,천안 서북,28273.0,천안 서북,28420.0,천안 서북,28466.0,천안 서북,28437.0,천안 서북,28475.0,천안 서북,28486.0,천안 서북,28546.0,천안 서북,28533.0,천안 서북,28518.0,천안 서북,28510.0,천안 서북,28475.0,천안 서북,28517.0,천안 서북,28568.0,천안 서북,28603.0,천안 서북,28646.0,천안 서북,7294.0,천안 서북,7323.0,천안 서북,7317.0,천안 서북,7328.0,천안 서북,7312.0,천안 서북,7322.0,천안 서북,7334.0,천안 서북,7299.0,천안 서북,7315.0,천안 서북,7321.0,천안 서북,7336.0,천안 서북,7319.0,천안 서북,7343.0,천안 서북,7378.0,천안 서북,7338.0
175,천안 동남,25448,천안 동남,25492,천안 동남,25545,천안 동남,25686,천안 동남,25752,천안 동남,25798,천안 동남,25866,천안 동남,25882,천안 동남,25852,천안 동남,25865,천안 동남,25889,예산,13557,청양,6862.0,청양,6884.0,청양,6897.0,청양,6906.0,청양,6965.0,청양,6990.0,청양,7005.0,청양,7023.0,청양,7031.0,청양,7030.0,청양,7053.0,청양,7084.0,청양,7101.0,청양,7115.0,청양,7123.0,청양,7127.0,청양,7158.0,청양,7161.0,청양,7185.0,청양,7191.0,청양,7214.0,청양,7272.0,청양,7285.0,청양,7282.0,청양,7299.0,청양,7292.0,청양,7248.0,청양,7281.0,청양,7286.0,청양,7310.0,청양,7329.0,청양,7322.0,청양,11540.0,청양,11529.0,청양,11542.0,청양,11573.0,청양,11591.0,청양,11608.0,청양,11632.0,청양,11575.0,청양,11549.0,청양,11600.0,청양,11607.0,청양,11567.0,청양,11564.0,청양,11611.0,청양,11649.0
176,천안 서북,26949,천안 서북,26899,천안 서북,26890,천안 서북,26774,천안 서북,26762,천안 서북,26868,천안 서북,26886,천안 서북,26980,천안 서북,27039,천안 서북,27056,천안 서북,27147,천안 동남,25877,태안,11029.0,태안,11044.0,태안,11039.0,태안,11059.0,태안,11056.0,태안,11084.0,태안,11100.0,태안,11105.0,태안,11166.0,태안,11202.0,태안,11213.0,태안,11242.0,태안,11243.0,태안,11261.0,태안,11290.0,태안,11319.0,태안,11323.0,태안,11329.0,태안,11371.0,태안,11320.0,태안,11377.0,태안,11412.0,태안,11462.0,태안,11471.0,태안,11489.0,태안,11505.0,태안,11459.0,태안,11462.0,태안,11502.0,태안,11524.0,태안,11534.0,태안,11506.0,태안,15181.0,태안,15198.0,태안,15217.0,태안,15211.0,태안,15231.0,태안,15288.0,태안,15228.0,태안,15217.0,태안,15227.0,태안,15257.0,태안,15272.0,태안,15186.0,태안,15206.0,태안,15223.0,태안,15244.0
177,청양,6545,청양,6579,청양,6622,청양,6622,청양,6656,청양,6669,청양,6674,청양,6706,청양,6738,청양,6772,청양,6792,천안 서북,27194,홍성,14441.0,홍성,14477.0,홍성,14510.0,홍성,14527.0,홍성,14567.0,홍성,14625.0,홍성,14691.0,홍성,14722.0,홍성,14718.0,홍성,14727.0,홍성,14750.0,홍성,14796.0,홍성,14796.0,홍성,14857.0,홍성,14870.0,홍성,14904.0,홍성,14906.0,홍성,14921.0,홍성,14924.0,홍성,14975.0,홍성,15016.0,홍성,15004.0,홍성,14985.0,홍성,15034.0,홍성,15019.0,홍성,15018.0,홍성,15067.0,홍성,15105.0,홍성,15101.0,홍성,15179.0,홍성,15172.0,홍성,15165.0,홍성,269416.0,홍성,269551.0,홍성,269885.0,홍성,270373.0,홍성,270441.0,홍성,270843.0,홍성,270457.0,홍성,269847.0,홍성,269602.0,홍성,270111.0,홍성,270685.0,홍성,270732.0,홍성,269964.0,홍성,270154.0,홍성,270527.0
178,태안,10654,태안,10697,태안,10737,태안,10762,태안,10771,태안,10778,태안,10785,태안,10852,태안,10887,태안,10916,태안,10985,청양,6813,계,259032.0,계,259268.0,계,259534.0,계,259884.0,계,259971.0,계,260537.0,계,260935.0,계,261386.0,계,261819.0,계,262237.0,계,262662.0,계,263153.0,계,263403.0,계,263927.0,계,264113.0,계,264544.0,계,264689.0,계,265054.0,계,265549.0,계,265753.0,계,265886.0,계,266279.0,계,266684.0,계,267343.0,계,267640.0,계,268011.0,계,267993.0,계,268243.0,계,268534.0,계,269300.0,계,269721.0,계,269704.0,계,12127.0,계,12139.0,계,12180.0,계,12229.0,계,12306.0,계,12184.0,계,12024.0,계,12077.0,계,12049.0,계,12111.0,계,12048.0,계,12010.0,계,12024.0,계,12135.0,계,12106.0
179,홍성,13820,홍성,13855,홍성,13941,홍성,13974,홍성,14036,홍성,14132,홍성,14170,홍성,14206,홍성,14253,홍성,14306,홍성,14349,태안,11021,고창,11769.0,고창,11770.0,고창,11755.0,고창,11818.0,고창,11838.0,고창,11822.0,고창,11816.0,고창,11788.0,고창,11779.0,고창,11779.0,고창,11796.0,고창,11840.0,고창,11846.0,고창,11875.0,고창,11869.0,고창,11910.0,고창,12010.0,고창,11986.0,고창,11931.0,고창,11919.0,고창,11973.0,고창,12013.0,고창,12026.0,고창,12061.0,고창,12063.0,고창,12073.0,고창,12109.0,고창,12118.0,고창,12138.0,고창,12200.0,고창,12233.0,고창,12125.0,고창,27087.0,고창,27051.0,고창,27099.0,고창,26983.0,고창,26979.0,고창,27015.0,고창,26966.0,고창,26770.0,고창,26857.0,고창,26933.0,고창,26981.0,고창,27027.0,고창,26827.0,고창,26751.0,고창,26835.0
180,계,253638,계,254109,계,254682,계,254990,계,255135,계,255772,계,256184,계,256929,계,257535,계,258055,계,258471,홍성,14408,군산,26790.0,군산,26783.0,군산,26806.0,군산,26814.0,군산,26795.0,군산,26813.0,군산,26791.0,군산,26790.0,군산,26822.0,군산,26846.0,군산,26826.0,군산,26846.0,군산,26839.0,군산,26842.0,군산,26847.0,군산,26839.0,군산,26803.0,군산,26828.0,군산,26816.0,군산,26873.0,군산,26840.0,군산,26872.0,군산,26937.0,군산,26959.0,군산,26968.0,군산,26969.0,군산,26941.0,군산,26942.0,군산,26930.0,군산,27019.0,군산,27090.0,군산,27030.0,군산,15727.0,군산,15778.0,군산,15819.0,군산,15783.0,군산,15778.0,군산,15728.0,군산,15749.0,군산,15606.0,군산,15783.0,군산,15860.0,군산,15908.0,군산,15786.0,군산,15780.0,군산,15873.0,군산,15966.0
